ID,Clee,Nombre_Unidad_Económica,Razón_social,Código_SCIAN,Nombre_SCIAN,Personal_ocupado_maximo,Tipo_vialidad,Nombre_vialidad,entre_vialidad_1,Nombre_entre_vialidad_1,entre_vialidad_2,Nombre_entre_vialidad_2,entre_vialidad_3,Nombre_entre_vialidad_3,Número_exterior,Letra_exterior,Edificio,Edificio_Piso,Número_interior,Letra_interior,Nombre_colonia,Tipo_centro_comercial,Nombre_plaza,Número_local,Código_Postal,Clave_entidad,Entidad_federativa,Clave_municipio,Municipio,Clave_localidad,AGEB,Manzana,teléfono,Correo,Sitio_web,Latitud,Longitud,Fecha_registro_DENUE
2979773,19046812110011511000000000U0,ESTETICA LAYSHA BEAUTY SHOP,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,EL ROBLE,AVENIDA,CONDUCTORES,CALLE,HERCULES,CALLE,CALLE DE LOS LIRIOS,630,NaN,NaN,NaN,NaN,NaN,HACIENDA LOS MORALES 1 SECTOR,NaN,NaN,NaN,66495,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,1271,1,8117736417,GABB_BABY0322@HOTMAIL.COM,NaN,25.71259824,-100.2495003,2014-12
2936527,19046812110009401000000000U8,ESTETICA LETY,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,FRAY EUSEBIO KINO,CALLE,UNIVERSIDAD LABASTIDA,CALLE,FRAY LUCAS PASTRANA,CALLE,FRAY BARTOLOMÉ DE LAS CASAS,332,NaN,NaN,NaN,NaN,NaN,ROBLE NORTE,NaN,NaN,NaN,66458,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,184,41,8183763253,NaN,NaN,25.74632787,-100.304609,2010-07
3032131,19046812110007691000000000U6,ESTETICA LETY,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,LAS FLORES,CALLE,CALLE DE LOS LIRIOS,CALLE,CALLE DEL ROBLE,AVENIDA,PROLONGACION CONDUCTORES,500,NaN,NaN,NaN,0,NaN,INDUSTRIAS DEL VIDRIO 3 SECTOR,NaN,NaN,NaN,66470,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,1619,23,NaN,NaN,NaN,25.71190629,-100.25207,2010-07
3006046,19046812110001441000000000U2,ESTETICA LILI SALON,NaN,812110,Salones y clínicas de belleza y peluquerías,5,AVENIDA,PICO BOLIVAR,CALLE,SIERRA CORDOBA,CALLE,SIERRA DE OLIVA,CALLE,CORDILLERA CANTÁBRICA,1000,NaN,NaN,NaN,0,NaN,LAS PUENTES,NaN,NaN,NaN,66460,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,017A,19,NaN,NaN,NaN,25.7456672,-100.26911,2010-07
3038120,19046812110007201000000000U4,ESTETICA LILY,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,PEDRO TABOADA,AVENIDA,DIEGO DIAZ DE BERLANGA,CALLE,JOSE MARIA LETONA,CALLE,JOSÉ MARÍA LETONA,623,NaN,NaN,NaN,NaN,NaN,VALLE DE SANTO DOMINGO FOMERREY 34,NaN,NaN,NaN,66437,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,095A,12,8118525880,NaN,NaN,25.74824201,-100.257374,2010-07
3035466,19046812110007171000000000U9,ESTETICA LIZZY LOOK,NaN,812110,Salones y clínicas de belleza y peluquerías,5,AVENIDA,ROBERTO GARZA SADA,CALLE,DOÑA CECILIA,CALLE,DOÑA TERESA,CALLE,DOÑA EUGENIA,NaN,SN,NaN,NaN,NaN,A,COLONIAL LAGRANGE,NaN,NaN,NaN,66490,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,1248,4,NaN,NaN,NaN,25.71702886,-100.2648197,2010-07
2979856,19046812110013871000000000U6,ESTETICA LOOK LORENS,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,PEINADORES,AVENIDA,UNION,CALLE,LAJA,CALLE,BASALTO,408,NaN,NaN,NaN,NaN,NaN,PARQUE LA TALAVERNA,NaN,NaN,NaN,66473,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,1638,11,NaN,NaN,NaN,25.71537919,-100.2288481,2014-12
7350398,19046812110014341000000000U9,ESTETICA LOOK TOTAL,NaN,812110,Salones y clínicas de belleza y peluquerías,5,AVENIDA,TOPO CHICO,CALLE,RAMON DE CAMPOAMOR,AVENIDA,MANUEL L. BARRAGAN,CALLE,EDUARDO MARQUINA,802,NaN,NaN,NaN,0,NaN,ANAHUAC,NaN,NaN,NaN,66450,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,216,5,NaN,NaN,NaN,25.73692861,-100.3133754,2019-11
2977676,19046812110012231000000000U4,ESTETICA LORENA,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,19 DE ENERO,AVENIDA,AVENIDA DE LA JUVENTUD,CALLE,FORTIN DE LAS FLORES,CALLE,18 DE ENERO,203,NaN,NaN,NaN,0,NaN,DIAZ ORDAZ,NaN,NaN,NaN,66480,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,1229,18,NaN,NaN,NaN,25.71609194,-100.2734513,2014-12
3035478,19046812110006351000000000U8,ESTETICA LORENA,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,DON DOMINGO,CALLE,LAGRANGE,CALLE,DOÑA EUGENIA,CALLE,DON JUAN,NaN,SN,NaN,NaN,NaN,NaN,COLONIAL LAGRANGE,NaN,NaN,NaN,66490,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,1248,7,NaN,NaN,NaN,25.71671608,-100.263532,2010-07
8795281,19046812110016101000000000U5,ESTETICA LUGLO,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,SAN BENITO DEL LAGO,CALLE,LAGO VALDIVIA,CALLE,LAGO DE PATOS,CALLE,LAGO SUPERIOR,NaN,SN,NaN,NaN,NaN,NaN,LOS ANGELES 5 SEC,NaN,NaN,NaN,66470,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,1106,65,NaN,NaN,NaN,25.72581955,-100.220634,2019-11
3029330,19046461110012121010000000U1,ESTETICA LUHESA,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,TOLEDO,CALLE,SALAMANCA,CALLE,MONTECARLO,CALLE,MONTECARLO,1014,NaN,NaN,NaN,NaN,NaN,INFONAVIT LOS ANGELES 2 SECTOR,NaN,NaN,NaN,66478,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,682,13,NaN,NaN,NaN,25.72978473,-100.2315847,2010-07
3035918,19046812110002991000000000U5,ESTETICA LULU,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,MANILA,CALLE,CALCUTA,CALLE,BORNEO,CALLE,TAHITÍ,119,NaN,NaN,NaN,NaN,NaN,FUTURO NOGALAR,NaN,NaN,NaN,66484,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,031A,27,8183538687,NaN,NaN,25.71898877,-100.2782374,2010-07
7563294,19046812110019571000000000U6,ESTETICA LUNA,NaN,812110,Salones y clínicas de belleza y peluquerías,5,AVENIDA,A TLACHICUERIAS,CALLE,NOGALES,CALLE,ALMENDRA,PRIVADA,CEREZO,701,NaN,NaN,NaN,NaN,NaN,ARBOLEDAS DEL MEZQUITE,NaN,NaN,NaN,66449,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,152A,47,NaN,NaN,NaN,25.7501726,-100.2503725,2019-11
2978330,19046812110010751000000000U3,ESTETICA LUNA NUEVA,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,SAN BENITO DEL LAGO,CALLE,LAGO DE SAYULA,CALLE,LAGUNA DE SANTIAGO,CALLE,PALOMAS,219,A,NaN,NaN,NaN,NaN,DEL LAGO 1ER SEC,NaN,NaN,NaN,66477,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,1110,22,8189986443,NaN,NaN,25.72576183,-100.2204797,2014-12
3035813,19046812110003301000000000U6,ESTETICA LUPITA,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,PROLONGACION CHURUBUSCO,CALLE,ANTIGUO CAMINO A APODACA,CALLE,GENERAL GERONIMO TREVIÑO,CALLE,SANTOS DEGOLLADO,638,NaN,NaN,NaN,NaN,NaN,CONSTITUYENTES DE QUERETARO 6 SECTOR,NaN,NaN,NaN,66499,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,1267,5,8183790371,NaN,NaN,25.71177805,-100.2682823,2010-07
3023828,19046812110005241000000000U2,ESTETICA LUPITA,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,GOLONDRINA,CALLE,PALOMAS,CALLE,CARDENALES,CALLE,GAVIOTAS,1403,A,NaN,NaN,NaN,NaN,VALLE DE SANTO DOMINGO 1 SECTOR,NaN,NaN,NaN,66438,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,907,31,8183824073,NaN,NaN,25.75267363,-100.2632093,2010-07
8794097,19046812110015921000000000U7,ESTETICA LUPITA,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,EXCULTISMO,AVENIDA,CONDUCTORES,CALLE,HERCULES,CALLE,ALPINISMO,616,NaN,NaN,NaN,NaN,NaN,CIUDAD IDEAL,NaN,NaN,NaN,66479,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,1271,13,NaN,NaN,NaN,25.70940924,-100.250637,2019-11
2976097,19046812110004751000000000U1,ESTETICA LUPITA,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,ENRIQUE RECIO,CALLE,MOCTEZUMA,CALLE,CUITLAHUAC,AVENIDA,LAS TORRES,NaN,SN,NaN,NaN,601,NaN,LOS MORALES 2 SECTOR,NaN,NaN,NaN,66440,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,998,34,NaN,NaN,NaN,25.74151216,-100.2512689,2014-12
8794386,19046812110016021000000000U5,ESTETICA LUX GLO,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,LAGO DE PATOS,CALLE,SAN BENITO DEL LAGO,CALLE,LAGO SUPERIOR,CALLE,LAGO VALDIVIA,NaN,SN,NaN,NaN,NaN,NaN,LOS ANGELES 5 SEC,NaN,NaN,NaN,66470,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,1106,65,NaN,NaN,NaN,25.72567433,-100.2206532,2019-11
8775389,19046812110018941000000000U2,ESTETICA M H,NaN,812110,Salones y clínicas de belleza y peluquerías,5,AVENIDA,CRISTINA LARRALDE DE TREVIÑO,CALLE,SIERRA IGUANA,CALLE,REPUBLICA MEXICANA,CALLE,SIERRA IGUANA,0,SN,CENTRO Y PLAZA COMERCIAL,PLANTA BAJA,0,NaN,VILLA ESPERANZA,CENTRO Y PLAZA COMERCIAL,PLAZA CRISTINA LARRALDE,SN,66460,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,1318,1,NaN,NaN,NaN,25.74998672,-100.278993,2019-11
2977705,19046812110012781000000000U8,ESTETICA MAGALY,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,VIETNAM,CALLE,BORNEO,CALLE,CALCUTA,CALLE,SINGAPUR,111,NaN,NaN,NaN,NaN,NaN,FUTURO NOGALAR,NaN,NaN,NaN,66484,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,324,19,NaN,NaN,NaN,25.71697091,-100.2806392,2014-12
2935016,19046812110002131000000000U8,ESTETICA MAGDA,NaN,812110,Salones y clínicas de belleza y peluquerías,5,AVENIDA,MANUEL L. BARRAGAN,CALLE,GUILLERMO VALENCIA,CALLE,FRAY BARTOLOME DE LAS CASAS,CALLE,RAMÓN DE CAMPOAMOR,1376,C,NaN,NaN,NaN,NaN,ANAHUAC,NaN,NaN,NaN,66450,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,184,32,8183565012,NaN,NaN,25.74115596,-100.3125483,2010-07
3004741,19046812110013331000000000U1,ESTETÍCA MAGIROUGE,NaN,812110,Salones y clínicas de belleza y peluquerías,5,AVENIDA,AVENIDA DE LA AURORA,AVENIDA,SENDERO NORTE,CALLE,CALLE DEL ZOCALO,CALLE,CALLE DEL ADOQUÍN,1046,NaN,NaN,NaN,NaN,NaN,EL MIRADOR DE SAN NICOLAS (FOMERREY 129),NaN,NaN,NaN,66422,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,177A,2,8117205308,NaN,NaN,25.76207131,-100.321834,2010-07
3029359,19046812110003501000000000U1,ESTETICA MALLE SAREY,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,ZARAGOZA,CALLE,HAMBURGO,CALLE,ASIS,AVENIDA,LOS PINOS,1024,NaN,NaN,NaN,NaN,NaN,INFONAVIT LOS ANGELES 3ER SECTOR,NaN,NaN,NaN,66478,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,1110,43,8116618427,NaN,NaN,25.72994827,-100.2195773,2010-07
8499075,19046812110016411000000000U8,ESTETICA MARGARITA,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,CRISTAL DE ROCA,CALLE,PLATINO,CALLE,GRAFITO,CALLE,PRIMERA AVENIDA,309,NaN,NaN,NaN,NaN,NaN,VALLE DEL MEZQUITAL,NaN,NaN,NaN,66445,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,1002,11,8121608964,NaN,NaN,25.74136664,-100.2427556,2019-11
8754424,19046812110015841000000000U7,ESTETICA MARIA BONITA,NaN,812110,Salones y clínicas de belleza y peluquerías,5,AVENIDA,ROBERTO GARZA SADA,CALLE,DIPUTADO MANUEL CEPEDA M.,CALLE,DIPUTADO F. R. VILLARREAL,CALLE,DIPUTADO RAFAEL ESPELETA,509,A,NaN,NaN,NaN,NaN,CONSTITUYENTES DE QUERETARO 2 SECTOR,NaN,NaN,NaN,66490,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,1252,7,NaN,NaN,NaN,25.71455216,-100.2628171,2019-11
2975896,19046812110013981000000000U3,ESTETICA MARICELA,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,HUIZACHE,CALLE,ENRIQUE RECIO,CALLE,NARANJOS,CALLE,ROBLE,1012,NaN,NaN,NaN,NaN,NaN,LOS NARANJOS 3 SECTOR,NaN,NaN,NaN,66448,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,1534,28,NaN,NaN,NaN,25.74536663,-100.2485783,2014-12
2975466,19046812110010731000000000U5,ESTETICA MARLEN,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,OAXACA,AVENIDA,VICENTE GUERRERO,CALLE,GUADALUPE VICTORIA,CALLE,PLAZA DE IZÚCAR,NaN,SN,NaN,NaN,NaN,NaN,VICENTE GUERRERO,NaN,NaN,NaN,66437,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,926,21,NaN,NaN,NaN,25.75584822,-100.2516538,2014-12
2937193,19046812110004341000000000U1,ESTETÍCA MARTHA,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,CHICHEN ITZA,AVENIDA,BALCONES DE ANAHUAC,CALLE,MAURO AMARANTE URIBE,CALLE,TEOTIHUACAN,635,NaN,NaN,NaN,NaN,NaN,BALCONES DE ANAHUAC,NaN,NaN,NaN,66422,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,413,5,8183070068,NaN,NaN,25.76359356,-100.3170343,2010-07
3028520,19046812110002661000000000U4,ESTETICA MARTHA ELENA,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,IGNACIO DE LOYOLA,CALLE,SAN CRISTOBAL,CALLE,SAN TIMOTEO,CALLE,SAN VALENTÍN,1701,A,NaN,NaN,NaN,NaN,VILLAS DE SAN CRISTOBAL,NaN,NaN,NaN,66478,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,1591,20,8124560294,NaN,NaN,25.73354911,-100.2120567,2010-07
8498670,19046812110016351000000000U6,ESTETICA MARTHA ELENA,NaN,812110,Salones y clínicas de belleza y peluquerías,5,AVENIDA,CASA BLANCA,CALLE,ORION,PRIVADA,CALLE 2,OTRO (ESPECIFIQUE),NINGUNO,1001,NaN,NaN,NaN,NaN,NaN,ARBOLEDAS DE SAN CRISTOBAL,NaN,NaN,NaN,66478,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,1591,2,NaN,NaN,NaN,25.73473969,-100.2143028,2019-11
3038192,19046812110008981000000000U0,ESTETICA MARVAL,NaN,812110,Salones y clínicas de belleza y peluquerías,5,AVENIDA,ARROYO,CALLE,CORONEL JOSE MARIA SEGURA,CALLE,LICENCIADO RAMON GARCES,CALLE,NOGAL,506,NaN,NaN,NaN,NaN,NaN,LOS NOGALES,NaN,NaN,NaN,66430,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,152A,48,8183823102,NaN,NaN,25.74650929,-100.2551313,2010-07
3035746,19046812110009341000000000U6,ESTETICA MARY,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,MARIA CAMARA VELEZ,CALLE,CHIHUAHUA,CALLE,FRANCISCO VILLA,CALLE,BELISARIO DOMÍNGUEZ,NaN,SN,NaN,NaN,NaN,NaN,FLORIDOS BOSQUES DEL NOGALAR (FOMERREY 90),NaN,NaN,NaN,66486,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,1233,5,8180574199,NaN,NaN,25.72387783,-100.2699386,2010-07
8684330,19046812110014281000000000U7,ESTETICA MARY,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,LAGO DE SANTIAGUILLO,CALLE,LAGUNA SALADA,CALLE,TACUBA,PRIVADA,LAGO DE PÁTZCUARO,112,NaN,NaN,NaN,NaN,NaN,TACUBA,NaN,NaN,NaN,66470,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,1159,26,8122018440,NaN,NaN,25.72164422,-100.243922,2019-11
7541272,19046812110017981000000000U9,ESTETICA MAS AMOR,NaN,812110,Salones y clínicas de belleza y peluquerías,5,AVENIDA,CORDILLERA DE LOS ANDES,CALLE,SAN ANDRES,CALLE,SANTO TOMAS,CALLE,SAN PEDRO,1265,NaN,NaN,NaN,NaN,NaN,BALCONES DE SANTO DOMINGO,NaN,NaN,NaN,66446,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,1430,36,NaN,NaN,NaN,25.73744897,-100.2656403,2019-11
2975686,19046812110008681000000000U6,ESTETICA MAVIR,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,LEON XIII,AVENIDA,SANTO DOMINGO,CALLE,ANTIGUO CAMINO A SANTO DOMINGO,CALLE,CARDENAL MERCIER,119,NaN,NaN,NaN,NaN,NaN,SANTA MARIA,NaN,NaN,NaN,66430,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,138A,26,8183304145,NaN,NaN,25.75449086,-100.2805152,2010-07
3026854,19046812110006871000000000U5,ESTETICA MAXI,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,CAMILO ARRIAGA,AVENIDA,ROBERTO ESPINOZA VAZQUEZ,CALLE,YUGOSLAVOS,CALLE,JESÚS FLORES MAGÓN,104,NaN,NaN,NaN,0,NaN,PEDREGAL DE SANTO DOMINGO,NaN,NaN,NaN,66444,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,1055,19,NaN,NaN,NaN,25.73365654,-100.2660044,2010-07
3026424,19046812110000291000000000U2,ESTETICA MAYRA,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,CHIHUAHUA,CALLE,MARIA CAMARA VELEZ,CALLE,CUITLAHUAC,CALLE,NOCHEBUENA,309,NaN,NaN,NaN,NaN,NaN,PASEO DEL NOGALAR,NaN,NaN,NaN,66489,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,113A,29,NaN,NaN,NaN,25.72432464,-100.2695187,2010-07
3035688,19046812110004171000000000U2,ESTETICA MAYRA,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,DIPUTADO AGUSTIN GARZA GONZALEZ,CALLE,VENUSTIANO CARRANZA,AVENIDA,CONDUCTORES,CALLE,DAVID PEÑA FLOR,601,B,NaN,NaN,0,NaN,CONSTITUYENTES DE QUERETARO,NaN,NaN,NaN,66490,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,1604,9,8183349545,NaN,NaN,25.71881874,-100.2526362,2010-07
8830170,19046812110016751000000000U7,ESTETICA MELISA,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,SAN ANDRES,CALLE,SAN PATRICIO,AVENIDA,SANTO DOMINGO,AVENIDA,DIEGO DÍAZ DE BERLANGA,101,NaN,NaN,NaN,NaN,NaN,VILLAS DE SANTO DOMINGO,NaN,NaN,NaN,66437,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,1303,5,NaN,NaN,NaN,25.75108892,-100.2575742,2019-11
8713400,19046812110015001000000000U8,ESTETICA MELODIE,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,JORGE GONZALEZ CAMARENA,CALLE,CERRO DEL LABRADOR,AVENIDA,ZACATECAS,CALLE,CEREZO ROSA,728,NaN,NaN,NaN,NaN,NaN,RES ROBLE 6TO SECT,NaN,NaN,NaN,66417,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,1731,25,8184581894,NaN,NaN,25.76114247,-100.2714168,2019-11
7679091,19046812110015501000000000U7,ESTETICA MELY,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,BEGONIAS,CALLE,ENCINOS,AVENIDA,LOS ÁRBOLES,AVENIDA,LOS PINOS,303,NaN,NaN,NaN,0,NaN,INDUSTRIAS DEL VIDRIO ORIENTE,NaN,NaN,NaN,66470,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,1093,25,NaN,NaN,NaN,25.72757791,-100.2361832,2019-11
3025041,19046812110008501000000000U6,ESTETICA METAMORFOSIS,NaN,812110,Salones y clínicas de belleza y peluquerías,5,AVENIDA,REPUBLICA MEXICANA,CALLE,ISAIAS ÁLVAREZ,CALLE,FRANCISCO FERNaNDEZ TREVIÑO,CALLE,JESÚS SOLÍS,1115,A,NaN,NaN,NaN,NaN,LA NOGALERA 2DO SECTOR,NaN,NaN,NaN,66417,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,447,36,NaN,NaN,NaN,25.76656447,-100.2727969,2010-07
9369716,19046812110021051000000000U5,ESTETICA MICHELE,ESTETICA MICHELE ,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,AZTECA,CALLE,OTOMI,CALLE,TORRES DE SANTO DOMINGO,CALLE,TORRES DE SANTO DOMINGO,702,NaN,NaN,NaN,NaN,NaN,LOS MORALES SECTOR 2,NaN,NaN,NaN,66440,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,1017,34,8115997895,NaN,NaN,25.73981109,-100.2507074,2021-05
3027023,19046812110009621000000000U1,ESTETICA MICHELLE,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,AZTECA,CALLE,OTOMI,CALLE,TORRES DE SANTO DOMINGO,CALLE,CHAMULA,702,NaN,NaN,NaN,NaN,NaN,LOS MORALES,NaN,NaN,NaN,66440,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,1017,34,NaN,NaN,NaN,25.73983503,-100.2507636,2010-07
3005412,19046812110008321000000000U9,ESTETICA MONA,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,SAN MARCOS,AVENIDA,MAGUEYES,CALLE,SAN BLAS,CALLE,SAN JUAN,1526,A,NaN,NaN,0,NaN,VILLAS DE SANTO DOMINGO,NaN,NaN,NaN,66437,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,1303,15,NaN,NaN,NaN,25.74944863,-100.2616033,2010-07
7350565,19046812110014401000000000U1,ESTETICA MONROE,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,FRAY BARTOLOME DE LAS CASAS,AVENIDA,UNIVERSIDAD,CALLE,PRIMERO DE ENERO,CALLE,18 DE DICIEMBRE,252,2,NaN,NaN,NaN,NaN,EL ROBLE,NaN,NaN,NaN,66450,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,184,9,NaN,NaN,NaN,25.74614832,-100.3031519,2019-11
7541079,19046812110017681000000000U5,ESTETICA MOON NAILS Y LASHES,NaN,812110,Salones y clínicas de belleza y peluquerías,5,AVENIDA,LAS PUENTES,CALLE,NEVADO DE COLIMA,CALLE,NEVADO DE TOLUCA,CALLE,NEVADO DE COLIMA,503,NaN,NaN,NaN,NaN,NaN,LAS PUENTES TERCER SECTOR,NaN,NaN,NaN,66460,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,1322,24,8127480132,NaN,NaN,25.74249389,-100.2823626,2019-11
2975533,19046812110010841000000000U2,ESTETICA MORENA,NaN,812110,Salones y clínicas de belleza y peluquerías,5,AVENIDA,SANTO DOMINGO,CALLE,ESTADO DE GUERRERO,CALLE,6,CALLE,PERICLES,1637,NaN,MERCADO PUBLICO,PLANTA BAJA,NaN,NaN,VICENTE GUERRERO (FOMERREY 46),MERCADO PUBLICO,PLAZA MERCADO SANTO DOMINGO,1637,66437,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,1515,30,NaN,NaN,NaN,25.75137399,-100.2577254,2014-12
7541246,19046812110017951000000000U2,ESTETICA MYFRID,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,ATENAS,CALLE,VICENTE RIVA PALACIO,CALLE,BUDAPEST,AVENIDA,MONTES BERNESES,1241,NaN,NaN,NaN,0,NaN,EL REFUGIO SEGUNDO SECTROR,NaN,NaN,NaN,66430,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,860,22,NaN,NaN,NaN,25.75979347,-100.2633973,2019-11
8524604,19046812110018301000000000U9,ESTETICA NaNCY,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,R. VEGA SANCHEZ,CALLE,VENUSTIANO CARRANZA,AVENIDA,CONDUCTORES,CALLE,MATÍAS RODRÍGUEZ,628,A,NaN,NaN,NaN,NaN,CONSTITUYENTES DE QUERETARO,NaN,NaN,NaN,66490,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,714,7,8110479855,NaN,NaN,25.72162491,-100.2531815,2019-11
3006895,19046812110003331000000000U3,ESTETICA NaNCY,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,SIERRA DE SAN LAZARO,ANDADOR,NINGUNO,CALLE,POPOCATEPETL,CALLE,SIERRA DE LA PAILA,637,NaN,NaN,NaN,0,NaN,LAS PUENTES QUINTO SECTOR,NaN,NaN,NaN,66460,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,1322,16,80570579,NaN,NaN,25.7442329,-100.2781621,2010-07
3030954,19046812110003881000000000U7,ESTETICA NATY,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,BRASIL,AVENIDA,CASA BLANCA,CALLE,VENEZUELA,CALLE,VENEZUELA,1330,NaN,NaN,NaN,NaN,NaN,JARDINES DE CASA BLANCA,NaN,NaN,NaN,66475,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,1568,20,8183200626,ESTILISTA@HOTMAIL.COM,NaN,25.73357432,-100.2367121,2010-07
3011478,19046812110008521000000000U4,ESTETICA NELLY,NaN,812110,Salones y clínicas de belleza y peluquerías,5,CALLE,4,CALLE,DECIMA AVENIDA,CALLE,NOVENA AVENIDA,CALLE,NOVENA AVENIDA,114,A,NaN,NaN,NaN,NaN,JARDINES DE ANAHUAC SECT 1,NaN,NaN,NaN,66460,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,1040,4,NaN,NaN,NaN,25.7369186,-100.2724512,2010-07
