ID,AGEB,Clee,NUE,RS,SCIAN,NCA,EPO,TV,NV,EV1,NEV1,EV2,NEV2,EV3,NEV3,NEK,LE,E,EP,NI,LI,TAH,NAH,TCC,NCC,NL,CP,CEF,NE,CM,NM,CMZ,NT,CE ,PW,LAT,LON,FiDENUE
3011727,201,19046812110001961000000000U9,MASTER ESTETICA SANDRA SOSA,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,LAS PUENTES,AVENIDA,SAN NICOLAS,CALLE,SIERRA DEL CORO,CALLE,CERRO DE SANTIAGO,NaN,SN,NaN,NaN,NaN,NaN,COLONIA,LAS PUENTES SEGUNDO SECTOR,NaN,NaN,NaN,66460,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,11,8119719250,NaN,NaN,25.7431281,-100.2873562,2010-07
3015101,216,19046465912000801000000000U7,ESTETICA CHIC BEAUTY,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,ANTONIO MACHADO,CALLE,GUILLERMO VALENCIA,CALLE,LUIS DE GONGORA,CALLE,GUILLERMO VALENCIA,305,NaN,NaN,NaN,NaN,NaN,COLONIA,ANAHUAC,NaN,NaN,NaN,66450,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,31,8183322134,NaN,NaN,25.73909829,-100.306135,2010-07
7350398,216,19046812110014341000000000U9,ESTETICA LOOK TOTAL,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,TOPO CHICO,CALLE,RAMON DE CAMPOAMOR,AVENIDA,MANUEL L. BARRAGAN,CALLE,EDUARDO MARQUINA,802,NaN,NaN,NaN,0,NaN,COLONIA,ANAHUAC,NaN,NaN,NaN,66450,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,5,NaN,NaN,NaN,25.73692861,-100.3133754,2019-11
3015200,220,19046812110009271000000000U5,AI ESTETICA,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,JOSE SANTOS CHOCANO,CALLE,GUTIERRE DE CETINA,AVENIDA,UNIVERSIDAD,CALLE,PALACIO DE JUSTICIA,NaN,SN,NaN,NaN,NaN,NaN,COLONIA,ANAHUAC,NaN,NaN,NaN,66450,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,42,8110509610,VEROIBPEART@GMAIL.COM,NaN,25.73735093,-100.3043635,2010-07
3015207,220,19046812110009261000000000U6,ESTETICA ADRIANA ESTILISTA,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,PALACIO DE JUSTICIA,CALLE,SAN JUAN DE LA CRUZ,CALLE,FRANCISCO VILLAESPESA,CALLE,JOSÉ SANTOS CHOCANO,555,D,EDIFICIO SIN NOMBRE,PISO 2,0,NaN,COLONIA,ANAHUAC,NaN,NaN,NaN,66450,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,21,NaN,NaN,NaN,25.73522785,-100.3092686,2010-07
8461972,324,19046812110020551000000000U5,ESTETICA,ESTETICA ,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,ZANZIBAR,CALLE,BAGDAD,CALLE,OJO DE AGUA,AVENIDA,NOGALAR SUR,213,NaN,NaN,NaN,NaN,NaN,COLONIA,FUTURO NOGALAR,NaN,NaN,NaN,66484,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,14,NaN,NaN,NaN,25.71332402,-100.2813706,2019-11
3035902,324,19046812110010741000000000U4,ESTETICA ACE,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,SINGAPUR,CALLE,BOMBAY,CALLE,BAGDAD,CALLE,HONG KONG,311,NaN,NaN,NaN,NaN,NaN,COLONIA,FUTURO NOGALAR,NaN,NaN,NaN,66484,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,9,NaN,NaN,NaN,25.71485815,-100.2792407,2014-12
3035933,324,19046812110009011000000000U5,ESTETICA CECY,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,NOGALAR SUR,CALLE,BORNEO,CALLE,OJO DE AGUA,CALLE,PARQUE NOGALAR,101,NaN,NaN,NaN,NaN,NaN,COLONIA,FUTURO NOGALAR,NaN,NaN,NaN,66480,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,31,8181485816,NaN,NaN,25.71492459,-100.2824854,2010-07
2977705,324,19046812110012781000000000U8,ESTETICA MAGALY,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,VIETNAM,CALLE,BORNEO,CALLE,CALCUTA,CALLE,SINGAPUR,111,NaN,NaN,NaN,NaN,NaN,COLONIA,FUTURO NOGALAR,NaN,NaN,NaN,66484,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,19,NaN,NaN,NaN,25.71697091,-100.2806392,2014-12
8642381,343,19046812110016521000000000U4,ESTETICA,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,LICENCIADO AARON SAENZ,CALLE,EDUARDO LIVAS VILLARREAL,CALLE,GENERAL ANTONIO I. VILLARREAL,CALLE,RAÚL RANGEL FRÍAS,NaN,SN,NaN,NaN,NaN,NaN,COLONIA,PEÑA GUERRA,NaN,NaN,NaN,66490,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,19,NaN,NaN,NaN,25.71729491,-100.2558504,2019-11
2977967,343,19046812110010981000000000U6,ESTETICA,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,ANDADOR,NINGUNO,AVENIDA,ROMULO GARZA,AVENIDA,ROBERTO GARZA SADA,ANDADOR,NINGUNO,509,A,NaN,NaN,NaN,NaN,COLONIA,CONSTITUYENTES DE QUERETARO SECT 2,NaN,NaN,NaN,66490,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,58,NaN,NaN,NaN,25.71292957,-100.2601609,2014-12
3035674,343,19046812110003061000000000U6,ESTETICA,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,NICEFORO ZAMBRANO,CALLE,RAUL MURRIETA,CALLE,DIPUTADO AMADOR LOZANO,CALLE,DIPUTADO LUIS M. ROJAS,303,D,NaN,NaN,NaN,NaN,COLONIA,CONSTITUYENTES DE QUERETARO SECT 2,NaN,NaN,NaN,66490,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,21,8182142646,NaN,NaN,25.71455732,-100.2590081,2010-07
8642379,343,19046812110016511000000000U5,ESTETICA DIS,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,DOCTOR JOSE ELEUTERIO GONZALEZ,CALLE,GENERAL ANTONIO I. VILLARREAL,CALLE,EDUARDO LIVAS VILLARREAL,CALLE,EDUARDO A. ELIZONDO,447,A,NaN,NaN,NaN,NaN,COLONIA,PEÑA GUERRA,NaN,NaN,NaN,66490,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,8,NaN,NaN,NaN,25.71728806,-100.2575813,2019-11
3035670,343,19046812110001131000000000U9,ESTETICA DOROTY,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,NICEFORO ZAMBRANO,CALLE,PEÑA GUERRA,CALLE,SALVADOR ALVARADO,AVENIDA,RÓMULO GARZA,206,NaN,NaN,NaN,NaN,NaN,CIUDAD,PEÑA GUERRA,NaN,NaN,NaN,66490,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,3,8183793147,NaN,NaN,25.71550673,-100.2557755,2010-07
3035649,343,19046812110012871000000000U7,ESTETICA GRIS,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,DIPUTADO ARNULFO SILVA,CALLE,DIPUTADO R. FRAUSTRO,AVENIDA,ROBERTO GARZA SADA,CALLE,FERNANDO VIZCAÍNO,NaN,SN,NaN,NaN,NaN,NaN,COLONIA,CONSTITUYENTES DE QUERETARO SECT 2,NaN,NaN,NaN,66490,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,39,NaN,NaN,NaN,25.71417674,-100.2610325,2010-07
3035606,343,19046812110006841000000000U8,ESTETICA JAZMIN,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,RAUL RANGEL FRIAS,CALLE,EDUARDO LIVAS VILLARREAL,CALLE,GENERAL ANTONIO I. VILLARREAL,CALLE,SALVADOR ALVARADO,463,NaN,NaN,NaN,NaN,NaN,COLONIA,PEÑA GUERRA,NaN,NaN,NaN,66490,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,55,8183944110,NaN,NaN,25.71729458,-100.2552856,2010-07
3035676,343,19046812110003081000000000U4,ESTETICA JUANY,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,DIPUTADO LUIS M. ROJAS,CALLE,RAUL MURRIETA,CALLE,OSCAR ARIZPE,CALLE,OSCAR ARIZPE,208,NaN,NaN,NaN,NaN,NaN,COLONIA,CONSTITUYENTES DE QUERETARO SECT 2,NaN,NaN,NaN,66490,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,15,8183790616,NaN,NaN,25.71575109,-100.2586727,2010-07
3035610,343,19046812110009141000000000U0,ESTETICA UNISEX CASSANDRA,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,EDUARDO A. ELIZONDO,CALLE,GENERAL ANTONIO I. VILLARREAL,CALLE,NICEFORO ZAMBRANO,CALLE,DOCTOR JOSÉ ELEUTERIO GONZÁLEZ,504,NaN,NaN,NaN,NaN,NaN,COLONIA,PEÑA GUERRA,NaN,NaN,NaN,66490,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,2,NaN,NaN,NaN,25.71673551,-100.2568942,2010-07
3035569,343,19046812110000981000000000U8,ESTETICA UNISEX D CLAUDIA,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,SALVADOR ALVARADO,CALLE,ANTIGUO CAMINO A APODACA,CALLE,EDUARDO LIVAS VILLARREAL,CALLE,RAÚL RANGEL FRÍAS,290,NaN,NaN,NaN,NaN,NaN,COLONIA,PEÑA GUERRA,NaN,NaN,NaN,66490,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,54,NaN,NaN,NaN,25.72167802,-100.2562624,2010-07
7657701,362,19046812110020041000000000U7,ESTETICA ESSENCE,ESTETICA ESSENCE ,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,ROBERTO GARZA SADA,AVENIDA,CALZADA UNION,AVENIDA,ROMULO GARZA,AVENIDA,JUAN PABLO II,400,NaN,NaN,NaN,NaN,NaN,COLONIA,CORRAL DE PIEDRA 1 SECTOR,NaN,NaN,NaN,64650,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,5,NaN,NaN,NaN,25.71186401,-100.2607972,2019-11
3032110,362,19046812110006441000000000U7,ESTETICA KARLA Y ROGER,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,JESUS S. TIJERINA,CALLE,ING. JORGE MARTINEZ,AVENIDA,ROBERTO G. SADA,CALLE,RICARDO QUIROZ,NaN,SN,NaN,NaN,NaN,NaN,COLONIA,INDUSTRIAS DEL VIDRIO 2 SECTOR,NaN,NaN,NaN,66470,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,20,NaN,NaN,NaN,25.70649559,-100.25744,2010-07
7657704,362,19046812110020061000000000U5,ESTETICA LAPRERESTROYKA,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,ROMULO GARZA,AVENIDA,ROBERTO GARZA SADA,AVENIDA,JUAN PABLO II,CALLE,CALZADA UNIÓN,400,NaN,NaN,NaN,10,NaN,COLONIA,CORRAL DE PIEDRA 1 SECTOR,NaN,NaN,NaN,64650,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,5,NaN,NaN,NaN,25.71125537,-100.2625921,2019-11
3032090,362,19046812110009201000000000U2,ESTETICA UNISEX ERICKA,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,SANTA LUCIA,AVENIDA,AVENIDA OSCAR ARIZPE,ANDADOR,NINGUNO,CALLE,SANTA TERESA,216,NaN,NaN,NaN,NaN,NaN,COLONIA,INDUSTRIAS DEL VIDRO 3ER. SECTOR,NaN,NaN,NaN,66470,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,68,NaN,NaN,NaN,25.70843183,-100.2562284,2010-07
7657866,362,19046812110020101000000000U9,ESTETICA UNISEX SAGIMA,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,JOSE LOPEZ PORTILLO,CALLE,REVOLUCION,AVENIDA,ROMULO GARZA,PEATONAL,EMANCIPACIÓN,NaN,SN,NaN,NaN,NaN,NaN,COLONIA,FIDEL VELAZQUEZ 1 SECTOR,NaN,NaN,NaN,66496,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,48,NaN,NaN,NaN,25.71263145,-100.2581926,2019-11
3032008,362,19046812110003511000000000M0,HAIR STYLE ESTETICA,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,ROMULO GARZA,AVENIDA,ROBERTO GARZA SADA,AVENIDA,JUAN PABLO II,CALLE,CALZADA UNIÓN,400,NaN,NaN,NaN,NaN,H-8,COLONIA,ANTIGUO CORRAL DE PIEDRA,NaN,NaN,NaN,64650,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,5,NaN,NaN,NaN,25.71125537,-100.2625921,2010-07
3032117,362,19046812110004051000000000U6,LORENA LANGE ESTETICA,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,PEDRO LAMBRETON,CALLE,PRISCILIANO BARRERA,CALLE,DOROTEO RUIZ,CALLE,ING. JORGE MUÑOZ,100,B,NaN,NaN,NaN,NaN,COLONIA,INDUSTRIAS DEL VIDRIO 2 SECTOR,NaN,NaN,NaN,66470,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,25,NaN,NaN,NaN,25.70555565,-100.259368,2010-07
7657927,381,19046812110020151000000000U4,ESTETICA BEOUTY SALON,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,MONTES URALES,CALLE,PICO DEL NORTE,CALLE,LICENCIADO ADOLFO RUIZ CORTINES,CALLE,MONTE EVEREST,NaN,SN,NaN,NaN,NaN,NaN,COLONIA,FRANCISCO GARZA SADA,NaN,NaN,NaN,66490,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,8,818066716,NaN,NaN,25.70408645,-100.2618855,2019-11
3031926,381,19046812110007531000000000U4,ESTETICA D ROSY,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,MONTES URALES,CALLE,LICENCIADO ADOLFO RUIZ CORTINES,CALLE,MONTE SAJAMA,CALLE,SIERRA NEVADA,118,NaN,NaN,NaN,NaN,NaN,COLONIA,FRANCISCO GARZA SADA,NaN,NaN,NaN,66470,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,51,8188824142,NaN,NaN,25.70448636,-100.2620039,2014-12
3031915,381,19046812110006021000000000U7,ESTETICA GARY,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,MONTE EVEREST,CALLE,MONTE FUJIYAMA,CALLE,LICENCIADO ADOLFO RUIZ CORTINES,CALLE,MONTE ARPATOS,NaN,SN,NaN,NaN,NaN,NaN,COLONIA,FRANCISCO G. SADA,NaN,NaN,NaN,66470,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,17,NaN,NaN,NaN,25.7036391,-100.2613035,2010-07
2974564,413,19046812110013881000000000U5,ESTETÍCA JYM,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,MAURO AMARANTE URIBE,CALLE,CHICHEN ITZA,CALLE,TULUM,CALLE,BALCONES DE SAN NICOLÁS,1053,NaN,NaN,NaN,NaN,NaN,COLONIA,BALCONES DE ANAHUAC,NaN,NaN,NaN,66422,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,6,811513837,NaN,NaN,25.76339681,-100.3171349,2014-12
2937193,413,19046812110004341000000000U1,ESTETÍCA MARTHA,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,CHICHEN ITZA,AVENIDA,BALCONES DE ANAHUAC,CALLE,MAURO AMARANTE URIBE,CALLE,TEOTIHUACAN,635,NaN,NaN,NaN,NaN,NaN,COLONIA,BALCONES DE ANAHUAC,NaN,NaN,NaN,66422,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,5,8183070068,NaN,NaN,25.76359356,-100.3170343,2010-07
9084630,447,19046621211004591000000000U8,RMC ORTODONCIA Y ODONTOLOGIA ESTETICA,NaN,621211,Consultorios dentales del sector privado,0 a 5 personas,AVENIDA,SENDERO NORTE,PRIVADA,SENDERO ANAHUAC,OTRO (ESPECIFIQUE),NINGUNO,OTRO (ESPECIFIQUE),NINGUNO,370,NaN,CENTRO Y PLAZA COMERCIAL,PISO 1,6,NaN,COLONIA,BENITO JUAREZ,CENTRO Y PLAZA COMERCIAL,SIN NOMBRE,18,66410,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,59,8128854484,NaN,NaN,25.77015751,-100.2683761,2019-11
3025041,447,19046812110008501000000000U6,ESTETICA METAMORFOSIS,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,REPUBLICA MEXICANA,CALLE,ISAIAS ÁLVAREZ,CALLE,FRANCISCO FERNANDEZ TREVIÑO,CALLE,JESÚS SOLÍS,1115,A,NaN,NaN,NaN,NaN,COLONIA,LA NOGALERA 2DO SECTOR,NaN,NaN,NaN,66417,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,36,NaN,NaN,NaN,25.76656447,-100.2727969,2010-07
8633026,447,19046812110018391000000000U0,KATANIA ESTETICA INFANTIL,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,SENDERO NORTE,AVENIDA,MORENITA MIA,CALLE,LUCERO,CALLE,APOLONIA SILLER DE CANTÚ,NaN,SN,CENTRO Y PLAZA COMERCIAL,PISO 2,NaN,NaN,COLONIA,LA NOGALERA 1ER SECTOR,CENTRO Y PLAZA COMERCIAL,PASEO ALMENARES,SN,66417,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,10,NaN,NaN,NaN,25.76902432,-100.2780482,2019-11
8713392,447,19046812110014991000000000U1,NELSON HAIR STUDIO ESTETICA,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,VALORES MORALES,AVENIDA,ADOLFO LOPEZ MATEOS,CALLE,CALLE DEL TRABAJO,CALLE,CALLE DE LA SOLIDARIDAD,NaN,SN,NaN,NaN,NaN,NaN,COLONIA,LAS ALAMEDAS,NaN,NaN,NaN,66410,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,23,NaN,NaN,NaN,25.76684806,-100.2690113,2019-11
7562492,536,19046812110019471000000000U9,ESTETICA CHAPS,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,ACEROS,CALLE,FUNDIDORA,CALLE,GALA,CALLE,BIMBO,601,NaN,NaN,NaN,NaN,NaN,COLONIA,NUEVO MEZQUITAL,NaN,NaN,NaN,66440,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,11,8112459716,NaN,NaN,25.75049209,-100.2407034,2019-11
8713578,536,19046812110015061000000000U2,ESTETICA SAHARA,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,ACEROS,AVENIDA,TUBACERO,CALLE,FUNDIDORA,CALLE,BIMBO,431,NaN,NaN,NaN,NaN,NaN,COLONIA,TORRES DE SANTO DOMINGO,NaN,NaN,NaN,66440,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,4,NaN,NaN,NaN,25.75289121,-100.2426843,2019-11
2975827,536,19046812110011871000000000U8,ESTETICA SIN NOMBRE,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,CELOREY,CALLE,LADRILLERA,CALLE,TUBACERO,CALLE,FUNDIDORA,422,NaN,NaN,NaN,NaN,NaN,COLONIA,NUEVO MEZQUITAL,NaN,NaN,NaN,66440,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,7,NaN,NaN,NaN,25.75142412,-100.2437694,2014-12
2975835,536,19046812110010571000000000U5,ESTETICA SIN NOMBRE,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,ANILLO PERIFERICO,CALLE,PEZ GATO,CALLE,NINGUNO,CALLE,MADERERA,428,A,NaN,NaN,NaN,NaN,COLONIA,JARDINES DEL MEZQUITAL,NaN,NaN,NaN,66445,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,32,NaN,NaN,NaN,25.74964636,-100.2431107,2014-12
3028007,536,19046812110000131000000000U0,ESTETICA UNISEX BELEN,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,TUBACERO,AVENIDA,ACEROS,CALLE,POLIS,CALLE,GRAMA,208,NaN,NaN,NaN,NaN,NaN,COLONIA,TORRES DE SANTO DOMINGO,NaN,NaN,NaN,66440,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,3,NaN,NaN,NaN,25.75340898,-100.2438063,2010-07
8829576,540,19046812110016631000000000U1,ESTETICA ESTHER,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,PICO BOLIVAR,CALLE,PICO DEL FUEGO,CALLE,VOLCAN DE SANTA MARIA,CALLE,SIERRA DE JUÁREZ,0,SN,NaN,NaN,0,NaN,COLONIA,LAS PUENTES,NaN,NaN,NaN,66460,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,34,8112307411,ESTHERBALLEZACH@HOTMAIL.COM,NaN,25.73998934,-100.2708297,2019-11
7541326,540,19046812110018041000000000U1,ESTETICA GLAMOUR,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,PICO ACONCAGUA,AVENIDA,PICO BOLIVAR,CALLE,SIERRA DE JUAREZ,CALLE,PICO DEL FUEGO,1000,NaN,NaN,NaN,0,NaN,COLONIA,LAS PUENTES,NaN,NaN,NaN,66460,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,33,NaN,BLANCANELYRMZ@HOTMAIL.COM,NaN,25.74051253,-100.2706478,2019-11
3006053,540,19046812110004211000000000U6,ESTETICA KRISTAL,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,PICO BOLIVAR,CALLE,SIERRA DE SAN ELIAS,CALLE,PICO SORATA,CALLE,CORDILLERA CANTÁBRICA,1000,A,NaN,NaN,0,NaN,COLONIA,LAS PUENTES,NaN,NaN,NaN,66460,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,38,NaN,NaN,NaN,25.74407392,-100.269392,2010-07
3006076,540,19046812110005701000000000U5,ESTETICA SHEER,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,CORDILLERA CANTABRICA,CALLE,VOLCAN DE SANTA MARIA,CALLE,PICO DEL FUEGO,CALLE,SIERRA DE JUÁREZ,1137,C,NaN,NaN,0,NaN,COLONIA,LAS PUENTES,NaN,NaN,NaN,66460,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,50,NaN,NaN,NaN,25.73952163,-100.2676572,2010-07
3006078,540,19046812110000411000000000U6,ESTETICA UNISEX DE JOSE,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,PICO ACONCAGUA,CALLE,CORDILLERA CANTABRICA,CALLE,SIERRA DE JUAREZ,CALLE,PICO SANTA ISABEL,1061,NaN,NaN,NaN,0,NaN,COLONIA,LAS PUENTES,NaN,NaN,NaN,66460,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,48,8131282742,NaN,NaN,25.74020228,-100.2680334,2010-07
3006074,540,19046812110003071000000000U5,ESTETICA UNISEX NEW YOU,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,NaN,PICO BOLÍVAR,NaN,PICO ACONCAGUA,NaN,PICO DEL FUEGO,NaN,SIERRA DE JUÁREZ,1001,NaN,NaN,NaN,NaN,NaN,NaN,LAS PUENTES NOVENO SECTOR,NaN,NaN,NaN,NaN,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,33,NaN,ESTHERBALLEZA@HOTMAIL.COM,NaN,25.74050265,-100.2706869,2010-07
8760416,593,19046812110016161000000000U9,ESTETICA BE SMOOTH,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,AFRODITA,CALLE,POSEIDON,CALLE,OLIMPIA,CALLE,VULCANO,0,SN,NaN,NaN,0,NaN,COLONIA,PASEO DE LOS ANDES 2DO SECTOR,NaN,NaN,NaN,66444,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,36,NaN,NaN,NaN,25.73715893,-100.2593303,2019-11
8633487,593,19046812110018811000000000U7,ESTETICA T SISTER,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,TORRES DE SANTO DOMINGO,CALLE,ANTARIS,CALLE,CENTAURO,OTRO (ESPECIFIQUE),NINGUNO,NaN,SN,NaN,NaN,NaN,NaN,COLONIA,REAL ANAHUAC,NaN,NaN,NaN,66460,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,42,NaN,TE.LLO_SISTGER@HOTMAIL.COM,NaN,25.7359255,-100.2615066,2019-11
2976263,593,19046812110012141000000000U5,ESTETICA UNISEX,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,FUENTE CHICA,OTRO (ESPECIFIQUE),PARED,CALLE,FUENTE REAL,CALLE,FUENTE AZUL,138,NaN,NaN,NaN,0,NaN,FRACCIONAMIENTO,FUENTES DE ANAHUAC,NaN,NaN,NaN,66444,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,53,NaN,NaN,NaN,25.73391528,-100.2623074,2014-12
8633488,593,19046812110018821000000000U6,LOVE SALON ESTETICA,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,ARTEMISA,CALLE,AFRODITA,CALLE,TRITON,CALLE,ZEUS,1262,NaN,NaN,NaN,NaN,NaN,COLONIA,PASEO SAN NICOLAS 2 SECTOR,NaN,NaN,NaN,66444,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,25,8123258012,NaN,NaN,25.73677433,-100.2645826,2019-11
8506289,682,19046812110016221000000000U1,ESRETICA CORALINE,ESTETICA CORALINE ,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,LOS PINOS,CALLE,TOLEDO,AVENIDA,PALERMO,CALLE,MONTECARLO,545,NaN,NaN,NaN,NaN,NaN,COLONIA,LOS ANGELES,NaN,NaN,NaN,66478,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,18,NaN,NaN,NaN,25.72854689,-100.2318975,2019-11
3029334,682,19046812110008511000000000U5,ESTETICA,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,LOS PINOS,CALLE,TOLEDO,AVENIDA,PALERMO,CALLE,MONTECARLO,NaN,SN,NaN,NaN,NaN,NaN,COLONIA,LOS ANGELES,NaN,NaN,NaN,66478,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,18,NaN,NaN,NaN,25.7287993,-100.231205,2010-07
3029330,682,19046461110012121010000000U1,ESTETICA LUHESA,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,TOLEDO,CALLE,SALAMANCA,CALLE,MONTECARLO,CALLE,MONTECARLO,1014,NaN,NaN,NaN,NaN,NaN,COLONIA,INFONAVIT LOS ANGELES 2 SECTOR,NaN,NaN,NaN,66478,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,13,NaN,NaN,NaN,25.72978473,-100.2315847,2010-07
