,AGENT.ID_x,ClientID,AGENT.ID_y
136432,17123,108658,25393
136442,16884,108661,7484
136620,18466,108809,14402
136632,16884,108813,24667
137074,6830,109210,29655
137088,13285,109221,11379
137325,20402,109418,26543
137347,15511,109426,14971
137450,17445,109507,27032
137465,8843,109516,23614
137498,13075,109540,6510
137579,18107,109603,27062
137693,18808,109699,16330
137721,15974,109721,25393
137735,20958,109732,26789
137796,10111,109778,27883
137817,13792,109796,14801
137897,20243,109859,23025
138042,21742,109980,24095
138083,20250,110015,22650
138099,9003,110028,10149
138190,19351,110104,20761
138501,17614,110353,30292
138607,17587,110441,12967
138741,15610,110551,19328
138760,12517,110567,23669
138810,10608,110606,24257
138816,10376,110609,16240
138820,15318,110610,25256
138878,20912,110656,24095
138897,6065,110666,21662
138925,21043,110688,26326
138957,8191,110714,24116
139066,14402,110799,22780
139074,16558,110803,25403
139220,20769,110909,30829
139376,18854,111041,9201
139421,13028,111080,23623
139569,12257,111207,8351
139615,20477,111244,6291
139813,18500,111409,27326
139833,18025,111426,18703
139867,17416,111451,11442
139960,18683,111532,18509
139981,6924,111542,25223
140012,9060,111561,28788
140018,21124,111563,14630
140109,15169,111637,22909
140420,20768,111872,26932
140560,18341,111985,25758
140717,1329,112109,24377
140724,18526,112113,24600
140758,16296,112132,11950
140935,5023,112276,18356
140953,21837,112291,26521
140978,7728,112310,10157
141212,18874,112502,8464
141662,18804,112856,27782
141682,15302,112870,23494
141910,19574,113047,14594
142023,4232,113136,23536
142032,15768,113142,24377
142058,16558,113161,24427
142087,16483,113177,21856
142228,1526,113297,7732
142244,27588,113310,24095
142433,14860,113464,5465
142478,19366,113497,30439
142490,12783,113506,23771
142585,24377,113582,26740
142704,14867,113673,21662
142856,18465,113798,11348
143244,598,114132,19667
143312,2044,114179,25318
143394,16785,114237,26533
143548,14336,114370,12325
143638,11913,114433,18700
143806,10241,114571,27397
143989,21637,114715,3178
144082,18434,114790,30292
144235,4685,114922,25910
144262,21881,114936,17093
144472,21624,115101,23944
144570,4735,115178,25288
144868,19321,115428,10268
145125,19536,115646,8556
145153,29349,115668,24640
145183,22087,115689,26773
145409,22027,115885,24458
145571,18309,116020,25069
145655,10376,116086,21693
145665,16442,116093,12883
145764,14093,116176,21185
145773,16153,116178,11082
145869,22085,116245,4653
145890,23623,116257,6605
145903,19791,116263,15736
145996,20338,116329,15495
146043,15610,116370,8464
146050,20079,116374,9026
146126,20071,116428,15805
146229,10111,116503,18735
146392,16555,116636,26558
146426,8134,116664,24490
146456,29148,116685,15676
146464,31142,116687,14339
146577,21839,116782,25288
146866,15768,117044,19710
146895,3086,117064,15913
147000,31164,117148,14831
147199,14320,117305,14959
147267,17769,117358,20539
147354,19538,117437,18356
147407,16143,117475,24044
147750,18536,117758,30439
147768,10270,117770,23623
148202,19489,118114,21572
148224,18874,118133,11029
148574,19416,118424,3288
148593,14801,118434,6098
148758,13939,118557,26740
148974,17312,118737,18865
149041,18875,118788,24377
149090,19416,118824,11304
149169,20053,118885,24377
149193,31013,118903,25983
149288,21409,118983,24377
149619,18200,119260,26127
149683,19537,119318,18356
149724,19574,119344,14594
149800,30906,119399,3177
149926,7364,119504,24833
149942,7051,119517,22819
150009,22300,119559,11230
150107,18750,119635,10149
150265,22303,119762,29054
150462,11547,119916,24377
150495,17926,119946,17674
151171,14569,120499,30621
151254,19291,120558,23886
151291,10662,120575,14590
151316,9572,120594,24492
151632,19392,120854,22848
151758,12548,120956,14971
151819,30621,121004,17700
151827,21905,121005,12611
151873,15243,121036,25910
152026,14629,121158,24377
152235,21742,121324,25569
152306,15761,121380,22848
152512,17940,121533,15003
152558,10576,121567,18794
152565,13038,121571,14971
152669,10047,121639,9171
152781,12994,121736,21603
152943,18107,121871,25163
153053,3432,121951,25085
153135,17700,122014,4017
153175,28788,122044,26920
153283,4992,122118,24761
153353,27488,122173,19479
153359,16261,122176,28110
153425,8064,122236,30575
153437,21268,122245,24377
153775,18851,122506,26434
153925,22047,122631,21390
154242,20524,122883,26824
154343,21662,122955,6098
154460,16442,123053,26740
154485,24095,123074,6605
154530,18808,123103,16330
154548,27914,123118,17278
154614,17423,123169,21662
154731,22768,123264,24241
154774,16483,123291,21856
154796,15749,123310,26105
155061,12396,123527,25330
155088,19312,123548,26521
155109,16602,123563,30621
155354,30292,123750,17278
155378,9771,123764,22443
155424,15677,123804,15142
155505,20428,123861,18356
155771,21624,124085,17700
155908,13038,124186,18804
155936,13195,124208,15119
155964,18221,124227,12325
155974,410,124234,26267
156070,10678,124308,4842
156186,21270,124396,25272
156219,9869,124422,6510
156298,14918,124476,14629
156573,13038,124709,5434
156680,19741,124801,23944
156717,1089,124835,19296
156943,19731,125019,25491
157320,11910,125318,24712
157454,19416,125422,12016
157486,10681,125447,26582
157601,18735,125534,20684
158072,14928,125930,2721
158171,16602,126011,17700
158201,13965,126033,25163
158359,8464,126158,18156
158367,8410,126163,23944
158549,20250,126303,6510
158679,11030,126407,27243
158690,21269,126415,15169
158712,15237,126431,8404
158861,19536,126553,6510
158928,14320,126605,24423
159135,19742,126758,4833
159374,17149,126952,17746
159453,9911,127019,9245
159509,22809,127063,25272
159601,20920,127149,10494
159690,18030,127229,29054
159772,16569,127293,27247
159811,15224,127326,14085
159860,15839,127369,21662
159918,9577,127418,2214
160001,10102,127489,10072
160082,16602,127549,17700
160092,2,127552,13388
160251,16602,127686,4833
160262,2362,127694,26756
160309,16783,127732,13761
160313,3547,127733,24315
160441,11019,127834,255
160486,9732,127867,11026
160550,13314,127917,23778
160707,16602,128047,4833
160943,21465,128244,9104
160959,21626,128257,7004
161002,3020,128294,29376
161026,12994,128309,25393
161035,21624,128310,30621
161109,19683,128366,24518
161451,11420,128637,14497
161677,19746,128818,15275
161720,10271,128852,29094
161817,16558,128928,8464
161938,5693,129023,25639
162109,22985,129158,29054
162214,17425,129242,23626
162281,12693,129297,18544
162321,18548,129331,23623
162339,2377,129341,26146
162366,15331,129359,14337
162604,18536,129540,27150
162642,21614,129569,12325
162808,7728,129711,20203
162832,5149,129723,26981
162855,6830,129740,6064
162908,18944,129781,17278
162929,15610,129796,27032
162950,21269,129811,26644
162994,3675,129846,26267
163025,9885,129865,5570
163177,16442,129987,21603
163363,17700,130128,19323
163510,29471,130248,25179
163567,30029,130293,27169
163745,1089,130444,18356
163783,15677,130476,15142
163831,11984,130518,28420
163977,27907,130637,24127
164113,23880,130745,26657
164396,4109,130969,25288
164415,29216,130981,23944
164452,7832,131006,26689
164810,17700,131286,23944
164820,16854,131288,23644
164901,7994,131354,8288
165235,20718,131619,25466
165285,21380,131648,6510
165320,21270,131674,8464
165361,8464,131705,24427
165404,21419,131734,26347
165420,20998,131743,26931
165532,10707,131829,15737
165679,30451,131928,26654
165804,14569,132032,23944
165956,16536,132157,23623
166015,16851,132207,2772
166103,20710,132280,5552
166229,9847,132388,11082
166384,8410,132507,30621
166566,8506,132665,26635
166874,21269,132925,18156
167275,22811,133253,20221
167315,29364,133283,28110
167423,27800,133352,14971
167455,19252,133375,25393
167828,16661,133679,26837
167850,14789,133692,26937
168067,18344,133861,18744
168225,1377,133998,24960
168486,20920,134207,3375
168757,21055,134425,3432
168927,21124,134574,24562
169048,20017,134674,26484
169322,17794,134900,25457
169345,29549,134920,21183
169701,21207,135198,14497
169725,7051,135216,12611
169903,14768,135361,26506
170101,18434,135526,6510
170147,10923,135563,11015
170185,7994,135592,23031
170211,15085,135612,15011
170353,12969,135730,28102
170380,21626,135742,28006
170541,18945,135876,8556
170651,19050,135963,9104
171309,15633,136513,12751
171394,14143,136581,18023
171575,28452,136729,28498
171585,4555,136736,25727
171606,21891,136751,15467
171769,16783,136878,15805
171979,27836,137040,10367
172023,21111,137078,2420
172195,11865,137209,25302
172370,6830,137354,18408
172804,21240,137708,24377
172860,3816,137755,8464
172881,19496,137769,2908
172922,13634,137800,22744
172981,16655,137844,26850
173442,22231,138202,22408
173486,8775,138230,10662
173551,16602,138280,4017
173585,24428,138310,6569
173612,15974,138327,24377
173757,28422,138445,28861
173910,11950,138571,17278
173976,17132,138621,10525
174488,18584,139046,11166
174547,14093,139089,18804
174797,29148,139284,15676
174804,16895,139288,27739
174809,6281,139290,4079
174824,21119,139302,25393
175000,16895,139453,8687
175101,18122,139534,20508
175113,10230,139539,15120
175120,1179,139543,3288
175130,21775,139550,17278
175171,8464,139588,15169
175726,17700,140059,30621
175826,19643,140138,14953
175883,20428,140183,10149
175888,12632,140185,30427
175935,15653,140221,18865
176118,8464,140358,2300
176641,15761,140798,12016
176869,16289,140993,23649
176911,15169,141025,18156
177015,18536,141107,23623
177184,8464,141251,25957
177204,11950,141260,26959
177229,19929,141275,24377
177241,18434,141284,11470
177541,4925,141521,23804
177579,17895,141550,23790
177586,18434,141554,24616
177592,15511,141556,11768
177612,15503,141566,13041
177726,18107,141665,20924
177838,16558,141755,23361
177906,16103,141801,13565
178067,21005,141935,2
178165,15786,142006,9874
178259,16682,142079,11026
178446,18542,142225,1994
178497,15787,142267,25801
178634,21625,142374,17700
178741,14269,142460,17286
178755,21626,142463,7004
178787,11306,142483,16542
178891,16389,142559,14591
178958,18735,142607,16757
179019,17808,142656,18804
179219,18478,142823,13971
179303,14506,142889,21856
179375,11026,142942,24377
179418,15817,142975,18904
179553,16483,143083,21856
179581,16868,143094,12234
179737,13276,143224,23755
179861,7358,143330,28004
179871,12632,143337,30427
180098,3379,143531,25566
180255,17390,143655,23128
180279,11493,143676,26696
180584,12878,143909,28496
180796,11547,144073,25288
180906,14124,144159,8213
180978,20711,144216,17058
180991,10638,144225,8082
181042,16895,144262,22564
181253,21101,144439,16060
181304,1261,144478,26267
181313,23620,144483,26993
181485,15086,144605,18356
181593,19742,144694,4833
181828,14451,144893,11106
181948,6008,144971,25076
181965,15743,144982,23952
182058,13941,145039,2753
182074,30612,145049,2320
182110,18407,145079,19765
182135,13913,145101,24066
182194,17545,145149,18865
182283,22536,145221,24518
182315,20017,145239,24324
182396,23254,145304,21315
182455,13751,145344,24377
182481,27625,145366,25131
182535,29361,145404,30427
182541,16558,145406,28788
182592,20936,145443,18791
182707,18434,145546,6510
182803,17991,145630,25801
182853,17769,145677,11348
182953,12820,145756,24168
183174,18735,145947,23898
183345,14930,146089,25749
183528,10215,146235,8288
183537,20718,146237,15173
183658,12103,146334,26765
183844,21254,146481,10678
183878,15169,146505,8409
183887,10674,146507,8556
183907,20892,146521,30427
183952,22224,146560,912
184066,13364,146657,12016
184494,14982,147022,30621
184535,257,147054,22493
184598,9404,147108,15011
184670,9274,147165,6605
184724,15677,147207,18865
184855,28109,147314,21697
184915,27821,147365,24520
184947,13145,147388,19374
185009,13326,147435,3288
185165,21026,147564,9241
185218,23052,147607,18356
185374,16812,147714,26185
185424,10133,147755,24360
185459,12950,147787,11026
185606,18810,147904,6605
185701,12347,147993,21662
185843,27588,148111,24095
185940,18547,148192,23854
186141,8579,148344,25637
186261,21861,148435,25076
186324,21270,148486,25272
186444,19489,148579,8556
186592,6774,148697,4605
186667,17636,148766,15011
186718,18731,148808,16033
186768,30158,148847,24520
186788,14733,148864,23623
186955,15676,148998,6098
186978,15676,149018,6098
187016,15275,149046,5583
187216,20761,149212,17058
187279,15243,149261,24377
187300,29987,149273,9517
187444,13325,149390,2419
187652,13967,149568,18023
187688,21240,149595,19710
187713,20671,149614,25496
187788,18434,149674,6510
188028,18839,149872,24492
188280,12858,150067,29873
188641,10864,150350,23462
188703,18536,150402,30439
188870,10780,150548,17156
188883,2798,150558,18804
188914,15761,150583,10270
188968,16783,150631,29054
189052,18935,150697,7417
189108,21213,150734,12325
189293,3479,150879,11178
189370,5947,150950,4074
189405,9136,150979,21603
189524,14843,151071,22002
189549,21064,151090,25076
189902,1736,151378,29054
190093,19144,151536,20203
190141,10488,151575,13560
190275,8464,151684,24427
190314,10072,151710,25757
190604,11780,151925,26711
190670,18234,151985,22079
190702,8464,152007,27032
190769,15086,152055,17278
191236,10581,152444,30215
191245,8464,152450,2300
191389,19490,152565,27141
191440,6539,152607,14085
191521,13941,152682,26995
191588,21127,152734,22388
191715,3999,152834,26931
191728,11413,152844,773
191764,8410,152874,23944
191906,10720,152983,852
191963,19574,153019,14594
192006,7994,153044,10101
192289,16060,153273,18865
192304,10989,153285,12067
192539,22337,153468,26452
192735,20141,153639,27744
192770,13082,153662,13312
192978,29140,153843,24723
193003,15525,153862,28733
193117,18639,153958,25333
194020,30029,154685,25163
194028,16602,154690,30621
194141,21236,154773,30621
194171,15787,154797,6098
194201,10678,154821,23595
194391,19741,154957,19765
194502,17700,155044,30621
194550,7728,155080,24861
194567,19104,155086,18253
194764,15765,155235,20026
194894,9622,155344,3177
195009,16483,155438,21856
195049,13562,155469,27918
195091,16442,155502,24377
195155,14563,155545,529
195255,19444,155627,25491
195260,21133,155628,22079
195430,13038,155750,17093
195471,17434,155785,457
195732,17390,155992,9243
195813,23988,156064,29138
195821,9265,156069,27422
196151,22649,156341,13052
196289,19,156451,11230
196664,21077,156757,26434
196887,21236,156938,24706
197022,416,157052,23244
197476,16602,157431,30621
197566,19742,157509,24141
197599,18219,157536,26442
197640,15400,157568,3453
197966,18579,157846,22543
198093,18017,157944,6569
198369,14569,158181,23614
198396,10066,158205,22500
198412,16380,158215,26297
198499,12816,158275,22016
198617,17725,158372,709
198760,16602,158479,30621
198859,14568,158560,19471
198932,1169,158618,14117
199014,7954,158688,20711
199085,14135,158750,3177
199124,18309,158783,21337
199247,20768,158882,26200
199403,1722,159010,24084
199601,16602,159159,30621
199862,23614,159374,24706
199871,23944,159375,4833
199881,11297,159378,14417
200021,16885,159497,24095
200033,15855,159506,22595
200085,21270,159549,27032
200344,28942,159754,14421
200572,21236,159940,26799
200711,16483,160055,21856
200736,22224,160068,27865
200934,22392,160233,23449
201245,21663,160496,19181
201302,12331,160534,22819
201330,12950,160556,14629
201403,19129,160617,12437
201498,16483,160691,21856
201558,16368,160730,16240
201574,18972,160743,20508
201629,29148,160789,15676
201757,7851,160890,6006
202076,9060,161141,24427
202111,21955,161170,23416
202116,3267,161172,9280
202129,20675,161182,18356
202182,24158,161214,9874
202249,18537,161262,9280
202372,405,161364,30439
202467,12189,161441,773
202518,21602,161489,25252
202732,8410,161664,30621
202745,10060,161671,15270
202798,6169,161715,15270
202828,6049,161736,25946
203016,17999,161888,18356
203025,4419,161894,431
203281,6622,162109,21603
203309,17083,162128,25063
203371,28442,162175,15772
203397,18623,162198,28210
203421,12961,162208,23623
203483,17423,162259,12722
203824,21249,162542,16909
203865,10488,162570,24796
203873,14144,162575,29267
203890,18208,162586,24624
203947,17964,162628,24928
204031,9735,162691,20684
204058,15974,162715,24377
204238,6839,162868,25252
204327,3582,162945,14668
204390,15777,162990,19119
204499,15974,163078,24377
204604,10678,163159,3177
204618,15875,163167,22829
204679,15787,163216,24377
204752,19447,163268,16033
204941,18842,163433,30754
204965,15873,163451,2241
204996,16700,163473,18804
205059,19792,163527,17551
205175,18806,163631,22588
205218,12511,163662,15591
205299,1736,163728,8556
205591,1865,163948,23745
205664,11022,164000,1500
205752,20022,164071,26917
205834,20230,164137,6569
205844,20098,164140,20976
205853,10270,164146,2420
205871,17445,164158,16558
205879,10622,164163,25076
205904,19538,164185,8556
205922,13028,164196,18356
206034,18408,164292,7634
206229,18536,164430,24857
206269,14301,164461,17416
206273,16114,164462,10806
206398,16806,164561,5552
206603,20768,164724,26806
206824,21213,164906,9104
206952,10179,165016,25129
206961,15803,165022,26977
206973,2107,165031,12058
207002,1730,165057,27255
207050,9060,165096,24427
207117,16483,165151,7004
207128,20728,165158,6510
207494,16384,165438,16510
207541,17240,165473,6006
207657,13214,165577,18700
207736,18434,165632,6510
207772,31216,165656,24042
207868,11308,165731,25205
207952,11947,165803,5186
207956,19416,165804,27635
207978,20095,165822,22454
208065,29076,165884,429
208132,18804,165930,11348
208394,9060,166141,24427
208442,16483,166183,21856
208477,14111,166212,6527
208919,3849,166556,28861
209152,27858,166741,17117
209256,19288,166827,431
209637,10609,167130,22205
209687,20065,167177,24377
209765,18478,167246,14739
209780,19440,167250,30576
209975,10694,167412,1861
210033,20526,167461,6098
210048,20888,167470,3313
