ID,Clee,Nombre de la Unidad Económica,Razón social,Código de la clase de actividad SCIAN,Nombre de clase de la actividad,Descripcion estrato personal ocupado,Tipo de vialidad,Nombre de la vialidad,Tipo de entre vialidad 1,Nombre de entre vialidad 1,Tipo de entre vialidad 2,Nombre de entre vialidad 2,Tipo de entre vialidad 3,Nombre de entre vialidad 3,Número exterior o kilómetro,Letra exterior,Edificio,Edificio Piso,Número interior,Letra interior,Tipo de asentamiento humano,Nombre de asentamiento humano,Tipo centro comercial,"Corredor industrial, centro comercial o mercado público",Número de local,Código Postal,Clave entidad,Entidad federativa,Clave municipio,Municipio,Clave localidad,Localidad,Área geoestadística básica ,Manzana,Número de teléfono,Correo electrónico,Sitio en Internet,Tipo de establecimiento,Latitud,Longitud,Fecha de incorporación al DENUE
3035824,19046812110000351000000000U4,ESTETICA,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,LIBERTAD DE EXPRESION,CALLE,CONFEDERACION DE TRABAJADORES DE MEXICO,CALLE,MARTIRES DE CANANEA,CALLE,MÁRTIRES DE CANANEA,350,,,,,,COLONIA,CONSTITUYENTES DE QUERETARO 4 SECTOR,,,,66490,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1252,026,,,,Fijo,25.71246462,-100.2655697,2010-07
3032781,19046812110006311000000000U2,ESTETICA,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,BASALTO,CALLE,SILLAR,CALLE,SERPENTINO,CALLE,BRASA,902,,,,,,COLONIA,PARQUE LA TALAVERNA,,,,66473,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1638,010,,,,Fijo,25.71558422,-100.2292768,2010-07
3032174,19046812110007901000000000U9,ESTETICA,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,RICARDO QUIROZ,CALLE,HERCULES,AVENIDA,AVE. CONDUCTORES,CALLE,RICARDO QUIROZ,613,,,,0,,COLONIA,CIUDAD IDEAL,,,,66490,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1286,027,8116171601,BLANCA_LAPINTO@HOTMAIL.COM,,Fijo,25.7066921,-100.2505987,2010-07
3030985,19046812110001321000000000U6,ESTETICA,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,LOS ARCOS,CALLE,CASA DORADA,CALLE,ARGENTINA,CALLE,CAMPESTRE,220,,,,,,COLONIA,CASA BLANCA SAN ANGEL,,,,66475,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1572,032,,,,Fijo,25.73069685,-100.2353513,2010-07
3006972,19046812110008531000000000U3,ESTETICA,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,MONTE DE BOHEMIA,AVENIDA,CRISTINA LARRALDE DE TREVIÑO,CALLE,GENERAL RICARDO MICHEL,AVENIDA,CRISTINA LARRALDE DE TREVIÑO,203,,,,,,COLONIA,FRANCISCO VILLA,,,,66430,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,017A,023,8115260042,,,Fijo,25.75002157,-100.2743885,2010-07
3022353,19046812110002731000000000U5,ESTETICA,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,ARTURO B. DE LA GARZA,CALLE,FRANCISCO I. MADERO,CALLE,GONZALITOS,CALLE,GENERAL SIMÓN BOLÍVAR,805,,,,,,COLONIA,CENTRO,,,,66400,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0146,048,8112118162,,,Fijo,25.75004447,-100.284392,2010-07
3021839,19046812110007101000000000U6,ESTETICA,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,GENERAL MARIANO ESCOBEDO,CALLE,GENERAL SIMON BOLIVAR,PRIVADA,SIMON BOLIVAR SUR,CALLE,GENERAL VICENTE GUERRERO,610,,,,,,COLONIA,SAN NICOLAS CENTRO,,,,66400,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0095,046,,,,Fijo,25.75448727,-100.2866311,2010-07
2975682,19046812110010671000000000U3,ESTETICA ABY,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,REPUBLICA MEXICANA,CALLE,CALENDULA,CALLE,ALHELI,CALLE,LUPINO,116,,,,,,COLONIA,MIRAFLORES,,,,66410,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,138A,020,,,,Fijo,25.75507141,-100.2768545,2014-12
3035902,19046812110010741000000000U4,ESTETICA ACE,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,SINGAPUR,CALLE,BOMBAY,CALLE,BAGDAD,CALLE,HONG KONG,311,,,,,,COLONIA,FUTURO NOGALAR,,,,66484,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0324,009,,,,Fijo,25.71485815,-100.2792407,2014-12
7562943,19046812110019491000000000U7,ESTETICA ADA MELENDEZ,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,JOSE INOCENCIO LUGO,CALLE,ENRIQUE RECIO,CALLE,HECTOR VICTORIA,CALLE,RAFAEL DE LOS RÍOS,718,C,,,,,COLONIA,UNIDAD LABORAL 2 SECTOR,,,,66440,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0998,005,8183047676,,,Fijo,25.74382273,-100.2512541,2019-11
2976080,19046812110010851000000000U1,ESTETICA ADILENE,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,JESUS DE LA TORRE,CALLE,HECTOR VICTORIA,CALLE,FRANCISCO J. MUJICA,CALLE,ALBERTO TORRES BENÍTEZ,604,,,,0,,COLONIA,UNIDAD LABORAL 1 SECTOR,,,,66440,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0998,015,8124214918,ADI120308@GMAIL.COM,,Fijo,25.74298324,-100.2537852,2014-12
3015207,19046812110009261000000000U6,ESTETICA ADRIANA ESTILISTA,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,PALACIO DE JUSTICIA,CALLE,SAN JUAN DE LA CRUZ,CALLE,FRANCISCO VILLAESPESA,CALLE,JOSÉ SANTOS CHOCANO,555,D,EDIFICIO SIN NOMBRE,PISO 2,0,,COLONIA,ANAHUAC,,,,66450,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0220,021,,,,Fijo,25.73522785,-100.3092686,2010-07
3023858,19046812110005171000000000U1,ESTETICA AIDEE,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,MONTES BERNESES,AVENIDA,HEROES DE MEXICO,CALLE,LONDRES,CALLE,PARÍS,1205,,,,0,,COLONIA,EL REFUGIO,,,,66430,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0076,046,,,,Fijo,25.75662233,-100.2659414,2010-07
3026456,19046812110005871000000000U6,ESTETICA ALEJANDRA,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,AZUCENA,CALLE,SINALOA,CALLE,GUSTAVO DIAZ ORDAZ,CALLE,ROSAL,108,,,,0,,COLONIA,PASEO DEL NOGALAR,,,,66480,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,120A,018,8112287422,,,Fijo,25.72500191,-100.2734545,2010-07
3035774,19046812110006341000000000U9,ESTETICA ALHELI,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,XICOTENCATL,CALLE,XOCHITL,CALLE,XOLA,CALLE,MOCTEZUMA,135,,,,,,COLONIA,AZTECA,,,,66480,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1233,022,8183203547,,,Fijo,25.72032459,-100.2680267,2010-07
2937305,19046812110005011000000000U9,ESTETICA ALICIA,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,BENITO JUAREZ,CALLE,CATALUÑA,CALLE,CASTILLA,CALLE,SANTANDER,213,,,,,,COLONIA,ITURBIDE,,,,66420,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0945,013,,,,Fijo,25.75301955,-100.2998454,2010-07
7334997,19046812110019291000000000U1,ESTETICA AMBAR HAIR STUDIO,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,SAN NICOLAS,CALLE,CERRO DE LA CONFORMIDAD,CALLE,CERRO DE LA LEONA,AVENIDA,CRISTINA LARRALDE DE TREVIÑO,1000,A,,,,,COLONIA,LAS PUENTES,,,,66460,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0201,008,,,,Fijo,25.74419582,-100.2881995,2019-11
2977787,19046812110013741000000000U1,ESTETICA ANDREA,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,CHIHUAHUA,CALLE,MARIA CAMARA VELEZ,CALLE,SINALOA,CALLE,NOCHEBUENA,205,,,,,,COLONIA,PASEO DEL NOGALAR FOME11,,,,66480,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,120A,028,8116495300,,,Fijo,25.72385929,-100.2706445,2014-12
3025148,19046812110001761000000000U3,ESTETICA ANDREA,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,REPUBLICA MEXICANA,CALLE,ABRIL EN PORTUGAL,CALLE,CHAPALA,CALLE,CERRO DEL LABRADOR,514,,,,0,,COLONIA,RESIDENCIAL ROBLE 5TO. SECTOR,,,,66414,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0875,020,8123609535,DORA_ALANIS@HOTMAIL.COM,,Fijo,25.75981908,-100.2746447,2010-07
3035685,19046812110007861000000000U5,ESTETICA ANDREA,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,DAVID PEÑA FLOR,CALLE,VENUSTIANO CARRANZA,AVENIDA,CONDUCTORES,CALLE,MANUEL G. ARANDA,601,B,,,0,,COLONIA,CONSTITUYENTES DE QUERETARO,,,,66490,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1604,001,8183945796,,,Fijo,25.71935638,-100.2531173,2010-07
8633190,19046812110018561000000000U8,ESTETICA ANGEL DE LUNA,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,VICENTE GUERRERO,CALLE,RIO BALSAS,CALLE,PLAZA DE IZUCAR,CALLE,TIXTLA,,SN,,,,,COLONIA,VICENTE GUERRERO,,,,66437,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0926,029,,,,Fijo,25.75674499,-100.2534438,2019-11
8633250,19046812110018641000000000U8,ESTETICA ANGELA ROMERO,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,LAS PUENTES,CALLE,VOLCAN DE TANCITARO,RETORNO,NINGUNO,CALLE,PICO DE AJUSCO,536,A,,,,,COLONIA,LAS PUENTES TERCER SECTOR,,,,66460,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1322,030,19697818,,,Fijo,25.74193457,-100.2811306,2019-11
2974513,19046812110011881000000000U7,ESTETÍCA ANGY,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,CALLE DEL ARRIATE,CALLE,CALLE DEL ADOQUIN,CALLE,CALLE DEL MIRADOR,CALLE,CALLE DEL ADOQUÍN,836,,,,,,COLONIA,EL MIRADOR DE SAN NICOLAS (FOMERREY 129),,,,66422,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,177A,006,,,,Fijo,25.76175373,-100.3209063,2014-12
3023171,19046812110003461000000000U8,ESTETICA ANGYÉ,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,ANTIGUO CAMINO AL MEZQUITAL,CALLE,SENDERO MUNICIPAL,CALLE,GUADALUPE VICTORIA,CALLE,TEHUANTEPEC,302,,,,,,COLONIA,VICENTE GUERRERON 4 SECTOR,,,,64437,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0926,046,8115026269,,,Fijo,25.75630107,-100.2487212,2010-07
3025184,19046812110009111000000000U3,ESTETICA ANITA,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,CHAPALA,CALLE,EL BARRILITO,CALLE,ANGELITOS NEGROS,CALLE,ABRIL EN PORTUGAL,219,,,,0,,COLONIA,RESIDENCIAL ROBLE 1 SECTOR,,,,66414,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,088A,012,8183304572,,,Fijo,25.76163975,-100.2816615,2010-07
2975491,19046812110010181000000000U3,ESTETICA ANNY,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,6,CALLE,CRETA,PRIVADA,OAXACA,CALLE,PLAZA DE IZÚCAR,113,SN,,,,,COLONIA,VICENTE GUERRERO,,,,66437,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0926,034,,,,Fijo,25.75436978,-100.2532853,2014-12
3023239,19046812110002391000000000U8,ESTETICA ANTONY,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,VICENTE GUERRERO,CALLE,RIO BALSAS,CALLE,PLAZA DE IZUCAR,CALLE,TIXTLA,524,A,,,,,COLONIA,VICENTE GUERRERO,,,,66437,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0926,029,,,,Fijo,25.75621777,-100.25285,2010-07
3031017,19046812110002241000000000U5,ESTETICA ARIANA,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,CASA BLANCA,OTRO (ESPECIFIQUE),NINGUNO,AVENIDA,PALERMO,CALLE,CASA DORADA,424,,,,,,COLONIA,RINCON DE CASA BLANCA,,,,66478,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1572,027,8183205850,,,Fijo,25.73228475,-100.2331246,2010-07
2974937,19046812110013321000000000U2,ESTETICA ARTREHI,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,GENERAL FRANCISCO NARANJO,CALLE,PORFIRIO DIAZ,AVENIDA,BENITO JUAREZ,CALLE,GENERAL IGNACIO LÓPEZ RAYÓN,500,,,,5,5,COLONIA,SAN NICOLAS CENTRO,,,,66400,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0095,035,8183760464,,,Fijo,25.75462372,-100.295202,2014-12
2977022,19046812110010511000000000U1,ESTETICA ARY STYLISTAS,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,18 DE DICIEMBRE,CALLE,PRIMERO DE ENERO,CALLE,15 DE AGOSTO,CALLE,FRAY JUNÍPERO SERRA,277,,,,,,COLONIA,EL ROBLE,,,,66450,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0184,002,,,,Fijo,25.74274615,-100.3062721,2014-12
8626307,19046812110016461000000000U3,ESTETICA ASHLY NAILS,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,SAN NICOLAS,CALLE,SIERRA DE SANTA GERTRUDIS,CALLE,CERRO DEL TOPO,CALLE,CERRO DEL POTOSÍ,507,,,,,,COLONIA,LAS PUENTES SECT 2,,,,66460,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0201,023,8119889532,ASHLYNAILSPROFESIONAL@GMAIL.COM,,Fijo,25.74162707,-100.2888744,2019-11
2936432,19046811192000081000000000U6,ESTETICA AUTOMOTRIS SAI,,811192,Lavado y lubricado de automóviles y camiones,0 a 5 personas,CALLE,UNIVERSIDAD AUTONOMA DE NUEVO LEON,CALLE,PRIMERO DE ENERO,CALLE,UNIVERSIDAD DE GUANAJUATO,CALLE,UNIVERSIDAD DE TAMAULIPAS,423,,,,0,,COLONIA,VILLA UNIVERSIDAD,,,,66420,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0131,008,8181354588,,,Fijo,25.7479486,-100.3055434,2010-07
8754343,19046811192000701000000000U9,ESTETICA AUTOMOTRIZ,,811192,Lavado y lubricado de automóviles y camiones,0 a 5 personas,AVENIDA,ORIENTE,AVENIDA,LONDRES,CALLE,RIO POTOMAC,CALLE,RÍO NILO,954,,,,,,COLONIA,VILLAS DE ORIENTE,,,,66470,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1356,045,81126817022,,,Fijo,25.73074488,-100.242514,2019-11
7657249,19046812110019881000000000U9,ESTETICA B LOAL,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,VENUSTIANO CARRANZA,CALLE,R. VEGA SANCHEZ,CALLE,MATIAS RODRIGUEZ,AVENIDA,CONDUCTORES,229,,,,0,,COLONIA,CONSTITUYENTES DE QUERETARO,,,,66490,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0714,007,,,,Fijo,25.72112183,-100.253861,2019-11
8760416,19046812110016161000000000U9,ESTETICA BE SMOOTH,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,AFRODITA,CALLE,POSEIDON,CALLE,OLIMPIA,CALLE,VULCANO,0,SN,,,0,,COLONIA,PASEO DE LOS ANDES 2DO SECTOR,,,,66444,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0593,036,,,,Fijo,25.73715893,-100.2593303,2019-11
7540659,19046812110017081000000000U8,ESTETICA BEAUTY ROOM,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,MORENITA MIA,CALLE,LA PALOMA,CALLE,LA CUMPARCITA,CALLE,DOCTOR ATL,1403,A,,,,,COLONIA,ROBLE SAN NICOLAS,,,,66414,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,088A,003,,,,Fijo,25.7629535,-100.281619,2019-11
3032526,19046812110005971000000000U4,ESTETICA BELL,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,AVE. GUSTAVO SADA PAZ,CALLE,HERCULES,AVENIDA,AVE.MARIO J. MONTEMAYOR,CALLE,HÉRCULES,208,C,,,,,COLONIA,CIUDAD IDEAL,,,,66490,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1271,027,8180305886,,,Fijo,25.70740676,-100.2479308,2010-07
3032686,19046812110000141000000000U9,ESTETICA BELLA,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,UNION,CALLE,JASPE,CALLE,GRES,CALLE,SERPENTINO,1102,,,,,,COLONIA,PARQUE LA TALAVERNA,,,,66473,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1623,028,8119833041,,,Fijo,25.71683292,-100.2330406,2010-07
7657927,19046812110020151000000000U4,ESTETICA BEOUTY SALON,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,MONTES URALES,CALLE,PICO DEL NORTE,CALLE,LICENCIADO ADOLFO RUIZ CORTINES,CALLE,MONTE EVEREST,,SN,,,,,COLONIA,FRANCISCO GARZA SADA,,,,66490,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0381,008,818066716,,,Fijo,25.70408645,-100.2618855,2019-11
2976590,19046812110010811000000000U5,ESTETICA BERVERLY HILLS,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,LAS PUENTES,CALLE,SIERRA DE SAN LUIS,CALLE,SIERRA DE ZACATECAS,CALLE,SIERRA ENCANTADA,,SN,,,,,COLONIA,LAS PUENTES,,,,66460,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0979,020,8120429014,,,Fijo,25.74408394,-100.2741817,2014-12
7961970,19046812110015221000000000U2,ESTETICA BIYOING,BIYOING ,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,MIGUEL HIDALGO Y COSTILLA,CALLE,GONZALITOS,CALLE,FRANCISCO I. MADERO,CALLE,IGNACIO ALLENDE,,SN,CENTRO Y PLAZA COMERCIAL,PLANTA BAJA,,,COLONIA,CENTRO DE SAN NICOLAS,CENTRO Y PLAZA COMERCIAL,PLAZA TENERIAS,SN,66400,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0146,020,8181618106,,,Fijo,25.74908647,-100.2880727,2019-11
3007012,19046812110001731000000000U6,ESTETICA BLANCA,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,POPOCATEPETL,CALLE,SIERRA DE LAS VIRGENES,CALLE,SIERRA TEPEHUANES,ANDADOR,NINGUNO,700,,,,0,,COLONIA,LAS PUENTES,,,,66460,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0979,012,8183535832,,,Fijo,25.74567376,-100.2775606,2010-07
3011847,19046812110006981000000000U2,ESTETICA BLANCA DE LA TORRE,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,16,CALLE,DOCTOR RODOLFO SILLER,CALLE,27,CALLE,DOCTOR RODOLFO SILLER,700,A,,,,,RESIDENCIAL,LAS PUENTES,,,,66460,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1746,028,813143931,,,Fijo,25.73632857,-100.2804689,2010-07
2937358,19046812110006531000000000U5,ESTETICA BUENA VIBRA,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,OVIEDO,CALLE,CATALUÑA,CALLE,BURGOS,CALLE,NAVARRA,135,,,,,,COLONIA,ITURBIDE,,,,66420,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0945,004,,,,Fijo,25.75447557,-100.2997581,2010-07
3029309,19046812110013831000000000U0,ESTETICA C & C,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,CASA BLANCA,AVENIDA,PALERMO,CALLE,CASA DE LAS MUÑECAS,CALLE,CASA DE MIEL,549,,,,0,,COLONIA,VALLE DE CASA BLANCA,,,,66478,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1341,011,8113441943,,,Fijo,25.73304654,-100.2298149,2014-12
7563299,19046812110019581000000000U5,ESTETICA CABALAZ,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,CIPRES,CALLE,OMBU,CALLE,NOGAL,CALLE,HUIZACHE,,SN,,,,,COLONIA,LOS NOGALES,,,,66430,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,152A,036,8182873394,,,Fijo,25.74693729,-100.2521548,2019-11
3006961,19046812110002091000000000U4,ESTETICA CAMERINO BY JAVIER JIMENEZ ORTEGA,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,CORDILLERA DE LOS ANDES,AVENIDA,REPUBLICA MEXICANA,CALLE,PULPITO,CALLE,PICO DE ORIZABA,411,A,,,,,COLONIA,LAS PUENTES TERCER SECTOR,,,,66460,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1322,029,,,,Fijo,25.74155978,-100.2849686,2010-07
3023201,19046812110000731000000000U7,ESTETICA CAND ISALON,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,ANTIGUO CAMINO AL MEZQUITAL,CALLE,TIXTLA,CALLE,5,PRIVADA,JUCHITAN,,SN,,,,,COLONIA,VICENTE GUERRERO,,,,66437,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0926,047,,,,Fijo,25.75409597,-100.2511846,2010-07
2979737,19046812990000251000000000U1,ESTETICA CANINA GREÑAS,,812990,Otros servicios personales,0 a 5 personas,AVENIDA,OSCAR ARIZPE,CALLE,SANTA CLARA,CALLE,SANTA CECILIA,CALLE,SANTA CECILIA,0,SN,,,,,COLONIA,INDUSTRIAS DEL VIDRIO 4 SECTOR,,,,66470,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1286,014,,,,Fijo,25.70793646,-100.2547261,2014-12
7541081,19046541941001161000000000U2,ESTETICA CANINA MANGO PET,,812990,Otros servicios personales,0 a 5 personas,AVENIDA,LAS PUENTES,CALLE,SIERRA DEL CORO,CALLE,SIERRA PEÑA NEVADA,CALLE,CERRO DE SANTIAGO,411,,,,,,COLONIA,LAS PUENTES SEGUNDO SECTOR,,,,66460,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0201,021,,,,Fijo,25.74296508,-100.2865895,2019-11
7541096,19046812110017701000000000U1,ESTETICA CANINA PET LOVE,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,YUGOSLAVOS,CALLE,PEDRO A. COLUNGA,CALLE,PONCIANO ARRIAGA,AVENIDA,ROBERTO ESPINOZA VÁZQUEZ,150,C,,,0,,COLONIA,PEDREGAL DE SANTO DOMINGO,,,,66444,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1055,023,,,,Fijo,25.73125231,-100.2677147,2019-11
3011551,19046812110011781000000000U9,ESTETICA CARESS,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,PRINCIPAL NORTE,CALLE,BOSQUES DE LOS ÁLAMOS,CALLE,BOSQUES DE LA SIERRA,CALLE,BOSQUES NÓRDICOS,,SN,,,,,COLONIA,BOSQUES DE ANAHUAC,,,,66460,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1074,065,,ESTETICACARESS@GMAIL.COM,,Fijo,25.72944887,-100.2777897,2014-12
3006019,19046812110009501000000000U5,ESTETICA CARMEN,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,LAS PUENTES,CALLE,SIERRA ALTAMIRA,CALLE,MONTES IBERICOS,CALLE,MONTES IBÉRICOS,921,,,,0,,COLONIA,LAS PUENTES,,,,66460,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,017A,003,8183532627,,,Fijo,25.74623747,-100.2705556,2010-07
3026882,19046812110001981000000000U7,ESTETICA CARMEN,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,,YUGOSLAVOS,,ARGELINOS,,IRANÍES,,FINLANDESES,,SN,,,,,,CARMEN ROMANO,,,,,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1089,010,8183837951,,,Fijo,25.73019639,-100.2711351,2010-07
8713145,19046812110014831000000000U9,ESTETICA CARMEN,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,LAS PUENTES,CALLE,SIERRA ALTAMIRA,CALLE,MONTES IBERICOS,CALLE,MONTES IBÉRICOS,941,,,,,,COLONIA,LAS PUENTES,,,,66460,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,017A,003,,,,Fijo,25.74617897,-100.2700765,2019-11
